"marker","chrom","pos","A","genomewide.permute.pval"
"7567",288,"chr6B",28800001,0.173816572008178,1
"7568",288,"chr7A",28800001,0.645322961622325,1
"7569",288,"chr7B",28800001,0.743123009344089,1
"7570",289,"chr1A",28900001,0.313858600144319,1
"7571",289,"chr1B",28900001,0.370558961680943,1
"7572",289,"chr1D",28900001,0.263449252197853,1
"7573",289,"chr2A",28900001,0.490424686009551,1
"7574",289,"chr2B",28900001,0.372126639358394,1
"7575",289,"chr2D",28900001,0.132000713292149,1
"7576",289,"chr3A",28900001,0.590729977927244,1
"7577",289,"chr3B",28900001,1.10727431995185,1
"7578",289,"chr4A",28900001,0.203572788158158,1
"7579",289,"chr4B",28900001,0.744509819847619,1
"7580",289,"chr5A",28900001,0.115277075701685,1
"7581",289,"chr5B",28900001,0.444823290670859,1
"7582",289,"chr6A",28900001,0.899274955925968,1
"7583",289,"chr6B",28900001,0.173821103233546,1
"7584",289,"chr7A",28900001,0.594773271478111,1
"7585",289,"chr7B",28900001,0.743052912088056,1
"7586",29,"chr1A",2900001,0.635547063711915,1
"7587",29,"chr1B",2900001,0.0502711944043921,1
"7588",29,"chr1D",2900001,0.277595479323218,1
"7589",29,"chr2A",2900001,0.4181225461772,1
"7590",29,"chr2B",2900001,0.38092924998463,1
"7591",29,"chr2D",2900001,0.190450426498558,1
"7592",29,"chr3A",2900001,0.10546914725338,1
"7593",29,"chr3B",2900001,0.0507287001413782,1
"7594",29,"chr3D",2900001,0.456797920304039,1
"7595",29,"chr4A",2900001,0.515616729236536,1
"7596",29,"chr4B",2900001,0.765630046364548,1
"7597",29,"chr4D",2900001,1.42892075334462,1
"7598",29,"chr5A",2900001,0.133928495063648,1
"7599",29,"chr5B",2900001,0.369184578759915,1
"7600",29,"chr5D",2900001,0.381072568128138,1
"7601",29,"chr6A",2900001,0.00244376955227645,1
"7602",29,"chr6B",2900001,0.139993364008418,1
"7603",29,"chr6D",2900001,0.674980863240151,1
"7604",29,"chr7A",2900001,0.600768823571429,1
"7605",29,"chr7B",2900001,0.356142690390023,1
"7606",29,"chr7D",2900001,0.186040404227707,1
"7607",290,"chr1A",29000001,0.313858793064472,1
"7608",290,"chr1B",29000001,0.34950800997333,1
"7609",290,"chr1D",29000001,0.26346723302385,1
"7610",290,"chr2A",29000001,0.490439793689768,1
"7611",290,"chr2B",29000001,0.417676360562863,1
"7612",290,"chr2D",29000001,0.131989047032368,1
"7613",290,"chr3A",29000001,0.590729760586693,1
"7614",290,"chr3B",29000001,1.31486155860312,1
"7615",290,"chr4A",29000001,0.216168030623697,1
"7616",290,"chr4B",29000001,0.744536278216153,1
"7617",290,"chr5A",29000001,0.11527708180017,1
"7618",290,"chr5B",29000001,0.44482329756371,1
"7619",290,"chr6A",29000001,1.10733339517194,1
"7620",290,"chr6B",29000001,0.173825632563277,1
"7621",290,"chr7A",29000001,0.529768687291057,1
"7622",290,"chr7B",29000001,0.743052911975676,1
"7623",291,"chr1A",29100001,0.313858985682985,1
"7624",291,"chr1B",29100001,0.344739118819839,1
"7625",291,"chr1D",29100001,0.273121211175095,1
"7626",291,"chr2A",29100001,0.480133645886799,1
"7627",291,"chr2B",29100001,0.417665676790337,1
"7628",291,"chr2D",29100001,0.131977374224334,1
"7629",291,"chr3A",29100001,0.590729543110545,1
"7630",291,"chr3B",29100001,1.4520172641724,1
"7631",291,"chr4A",29100001,0.296324488227417,1
"7632",291,"chr4B",29100001,0.744536278258264,1
"7633",291,"chr5A",29100001,0.115277087892571,1
"7634",291,"chr5B",29100001,0.444823304446778,1
"7635",291,"chr6A",29100001,1.234409283681,1
"7636",291,"chr6B",29100001,0.173830911951212,1
"7637",291,"chr7A",29100001,0.501069073215814,1
"7638",291,"chr7B",29100001,0.742982742981211,1
"7639",292,"chr1A",29200001,0.313859178105223,1
"7640",292,"chr1B",29200001,0.348586741974986,1
"7641",292,"chr1D",29200001,0.321588267151184,1
"7642",292,"chr2A",29200001,0.451979646182575,1
"7643",292,"chr2B",29200001,0.417654988739952,1
"7644",292,"chr2D",29200001,0.131965694878208,1
"7645",292,"chr3A",29200001,0.590729325498586,1
"7646",292,"chr3B",29200001,1.45201730197466,1
"7647",292,"chr4A",29200001,0.334912238214621,1
"7648",292,"chr4B",29200001,0.854433694105222,1
"7649",292,"chr5A",29200001,0.115277093978896,1
"7650",292,"chr5B",29200001,0.444823304446897,1
"7651",292,"chr6A",29200001,1.23435151564012,1
"7652",292,"chr6B",29200001,0.173835437792945,1
"7653",292,"chr7A",29200001,0.459288128371797,1
"7654",292,"chr7B",29200001,0.742912502322471,1
"7655",293,"chr1A",29300001,0.313859370278767,1
"7656",293,"chr1B",29300001,0.367487699965529,1
"7657",293,"chr1D",29300001,0.321647291809586,1
"7658",293,"chr2A",29300001,0.451980572053918,1
"7659",293,"chr2B",29300001,0.417644296446798,1
"7660",293,"chr2D",29300001,0.102860688808168,1
"7661",293,"chr3A",29300001,0.590729107750602,1
"7662",293,"chr3B",29300001,1.45201733985031,1
"7663",293,"chr4A",29300001,0.35041687168697,1
"7664",293,"chr4B",29300001,0.872262514039748,1
"7665",293,"chr5A",29300001,0.129544916300834,1
"7666",293,"chr5B",29300001,0.444823311584767,1
"7667",293,"chr6A",29300001,1.23429382103103,1
"7668",293,"chr6B",29300001,0.173839961852235,1
"7669",293,"chr7A",29300001,0.330188462111295,1
"7670",293,"chr7B",29300001,0.742842190073716,1
"7671",294,"chr1A",29400001,0.31385956215116,1
"7672",294,"chr1B",29400001,0.367487701391933,1
"7673",294,"chr1D",29400001,0.321702053620667,1
"7674",294,"chr2A",29400001,0.451981498827779,1
"7675",294,"chr2B",29400001,0.417633599862252,1
"7676",294,"chr2D",29400001,0.0901750456544,1
"7677",294,"chr3A",29400001,0.590728889866368,1
"7678",294,"chr3B",29400001,1.41040466924478,1
"7679",294,"chr4A",29400001,0.380022702655607,1
"7680",294,"chr4B",29400001,0.872226851776179,1
"7681",294,"chr5A",29400001,0.141890496786287,1
"7682",294,"chr5B",29400001,0.444823310152589,1
"7683",294,"chr6A",29400001,1.2342360718404,1
"7684",294,"chr6B",29400001,0.173844484006146,1
"7685",294,"chr7A",29400001,0.245609172475168,1
"7686",294,"chr7B",29400001,0.742771806309404,1
"7687",295,"chr1A",29500001,0.313859753775167,1
"7688",295,"chr1B",29500001,0.367487702819764,1
"7689",295,"chr1D",29500001,0.321756821177927,1
"7690",295,"chr2A",29500001,0.451982426505189,1
"7691",295,"chr2B",29500001,0.368949943283673,1
"7692",295,"chr2D",29500001,0.0901710277908502,1
"7693",295,"chr3A",29500001,0.590728671845673,1
"7694",295,"chr3B",29500001,1.32265387170548,1
"7695",295,"chr4A",29500001,0.2278460294063,1
"7696",295,"chr4B",29500001,0.872191188414699,1
"7697",295,"chr5A",29500001,0.15579046324412,1
"7698",295,"chr5B",29500001,0.444823308718969,1
"7699",295,"chr6A",29500001,1.23417833214681,1
"7700",295,"chr6B",29500001,0.173849004252265,1
"7701",295,"chr7A",29500001,0.258781609504304,1
"7702",295,"chr7B",29500001,0.742701351104192,1
"7703",296,"chr1A",29600001,0.313859945150969,1
"7704",296,"chr1B",29600001,0.367487704249031,1
"7705",296,"chr1D",29600001,0.352670230026612,1
"7706",296,"chr2A",29600001,0.469266142253455,1
"7707",296,"chr2B",29600001,0.396623891409664,1
"7708",296,"chr2D",29600001,0.106368471304299,1
"7709",296,"chr3A",29600001,0.590728453688298,1
"7710",296,"chr3B",29600001,1.32265354639318,1
"7711",296,"chr4A",29600001,0.177939033428261,1
"7712",296,"chr4B",29600001,0.784259732112931,1
"7713",296,"chr5A",29600001,0.155795252238932,1
"7714",296,"chr5B",29600001,0.444823307283918,1
"7715",296,"chr6A",29600001,1.23412060197712,1
"7716",296,"chr6B",29600001,0.173853522588159,1
"7717",296,"chr7A",29600001,0.634069141724519,1
"7718",296,"chr7B",29600001,0.491978293806161,1
"7719",297,"chr1A",29700001,0.313860136278746,1
"7720",297,"chr1B",29700001,0.367487705679734,1
"7721",297,"chr1D",29700001,0.459905769155684,1
"7722",297,"chr2A",29700001,0.454220464646892,1
"7723",297,"chr2B",29700001,0.396638190712169,1
"7724",297,"chr2D",29700001,0.14860123816681,1
"7725",297,"chr3A",29700001,0.590728235394028,1
"7726",297,"chr3B",29700001,1.31787490514642,1
"7727",297,"chr4A",29700001,0.105246016554048,1
"7728",297,"chr4B",29700001,0.789766919044441,1
"7729",297,"chr5A",29700001,0.155800042413813,1
"7730",297,"chr5B",29700001,0.44482330618243,1
"7731",297,"chr6A",29700001,1.23406288135813,1
"7732",297,"chr6B",29700001,0.173858039011625,1
"7733",297,"chr7A",29700001,0.298850734386329,1
"7734",297,"chr7B",29700001,0.303000210428236,1
"7735",298,"chr1A",29800001,0.313860327158676,1
"7736",298,"chr1B",29800001,0.367487707111872,1
"7737",298,"chr1D",29800001,0.550152043030739,1
"7738",298,"chr2A",29800001,0.421672732082791,1
"7739",298,"chr2B",29800001,0.388313736878979,1
"7740",298,"chr2D",29800001,0.148601191230944,1
"7741",298,"chr3A",29800001,0.590728016962649,1
"7742",298,"chr3B",29800001,1.39764006523935,1
"7743",298,"chr4A",29800001,0.125930841103654,1
"7744",298,"chr4B",29800001,0.641623538221788,1
"7745",298,"chr5A",29800001,0.1558048337665,1
"7746",298,"chr5B",29800001,0.444823304744838,1
"7747",298,"chr6A",29800001,1.23400606205509,1
"7748",298,"chr6B",29800001,0.173862553520316,1
"7749",298,"chr7A",29800001,0.298165130858965,1
"7750",298,"chr7B",29800001,0.290964980154814,1
"7751",299,"chr1A",29900001,0.313860517790939,1
"7752",299,"chr1B",29900001,0.367487707111854,1
"7753",299,"chr1D",29900001,0.403411548971459,1
"7754",299,"chr2A",29900001,0.421672933271479,1
"7755",299,"chr2B",29900001,0.349738676109986,1
"7756",299,"chr2D",29900001,0.148601144234567,1
"7757",299,"chr3A",29900001,0.59072780416024,1
"7758",299,"chr3B",29900001,1.39764000578427,1
"7759",299,"chr4A",29900001,0.190090727258037,1
"7760",299,"chr4B",29900001,0.55658470164115,1
"7761",299,"chr5A",29900001,0.155809626294727,1
"7762",299,"chr5B",29900001,0.444823330461765,1
"7763",299,"chr6A",29900001,1.23394925289725,1
"7764",299,"chr6B",29900001,0.17386255352576,1
"7765",299,"chr7A",29900001,0.637426178167486,1
"7766",299,"chr7B",29900001,0.290957431184476,1
"7767",3,"chr1A",300001,0.444292860700551,1
"7768",3,"chr1B",300001,0.0582669948295356,1
"7769",3,"chr1D",300001,0.15628000913635,1
"7770",3,"chr2A",300001,0.360129834296709,1
"7771",3,"chr2B",300001,0.341786929049532,1
"7772",3,"chr2D",300001,0.299621065889457,1
"7773",3,"chr3A",300001,0.104820317892402,1
"7774",3,"chr3B",300001,0.0482844692207146,1
"7775",3,"chr3D",300001,0.411579842932088,1
"7776",3,"chr4A",300001,0.603985325285786,1
"7777",3,"chr4B",300001,0.368825373245316,1
"7778",3,"chr4D",300001,0.924523759632401,1
"7779",3,"chr5A",300001,0.184595312354965,1
"7780",3,"chr5B",300001,0.2450745479364,1
"7781",3,"chr5D",300001,0.444806647646281,1
"7782",3,"chr6A",300001,0.003391657304597,1
"7783",3,"chr6B",300001,0.131657234494338,1
"7784",3,"chr6D",300001,0.922043906275917,1
"7785",3,"chr7A",300001,0.873735688853209,1
"7786",3,"chr7B",300001,0.168721966688129,1
"7787",3,"chr7D",300001,0.173220674479257,1
"7788",30,"chr1A",3000001,0.635540895067625,1
"7789",30,"chr1B",3000001,0.0502725580936881,1
"7790",30,"chr1D",3000001,0.276330046277304,1
"7791",30,"chr2A",3000001,0.307825745691401,1
"7792",30,"chr2B",3000001,0.380929886315847,1
"7793",30,"chr2D",3000001,0.199781052134827,1
"7794",30,"chr3A",3000001,0.105467597675728,1
"7795",30,"chr3B",3000001,0.050728696681166,1
"7796",30,"chr3D",3000001,0.456798642979058,1
"7797",30,"chr4A",3000001,0.587485322659515,1
"7798",30,"chr4B",3000001,0.765661364911374,1
"7799",30,"chr4D",3000001,1.17719384714207,1
"7800",30,"chr5A",3000001,0.20627477994695,1
"7801",30,"chr5B",3000001,0.369184659673293,1
"7802",30,"chr5D",3000001,0.381062325449074,1
"7803",30,"chr6A",3000001,0.00244376955252541,1
"7804",30,"chr6B",3000001,0.118666466651472,1
"7805",30,"chr6D",3000001,0.41858740073263,1
"7806",30,"chr7A",3000001,0.600769033293799,1
"7807",30,"chr7B",3000001,0.26938476016263,1
"7808",30,"chr7D",3000001,0.164365822433469,1
"7809",300,"chr1A",30000001,0.313860708175712,1
"7810",300,"chr1B",30000001,0.36748770854543,1
"7811",300,"chr1D",30000001,0.51250314592176,1
"7812",300,"chr2A",30000001,0.421673141017946,1
"7813",300,"chr2B",30000001,0.349738700680359,1
"7814",300,"chr2D",30000001,0.14860109718836,1
"7815",300,"chr3A",30000001,0.590727689644791,1
"7816",300,"chr3B",30000001,1.29891362003662,1
"7817",300,"chr4A",30000001,0.196994627441652,1
"7818",300,"chr4B",30000001,0.425878487311056,1
"7819",300,"chr5A",30000001,0.155814419996225,1
"7820",300,"chr5B",30000001,0.502015645661045,1
"7821",300,"chr6A",30000001,1.23389245391207,1
"7822",300,"chr6B",30000001,0.173867066117195,1
"7823",300,"chr7A",30000001,0.464106538111649,1
"7824",300,"chr7B",30000001,0.290949882136268,1
"7825",301,"chr1A",30100001,0.313860898313175,1
"7826",301,"chr1B",30100001,0.367487709980443,1
"7827",301,"chr1D",30100001,0.512486111318483,1
"7828",301,"chr2A",30100001,0.421673348819043,1
"7829",301,"chr2B",30100001,0.349738729701779,1
"7830",301,"chr2D",30100001,0.148601050088173,1
"7831",301,"chr3A",30100001,0.590727575155113,1
"7832",301,"chr3B",30100001,1.3704003079204,1
"7833",301,"chr4A",30100001,0.203361711791531,1
"7834",301,"chr4B",30100001,0.425878389738799,1
"7835",301,"chr5A",30100001,0.155819214868718,1
"7836",301,"chr5B",30100001,0.515404227169149,1
"7837",301,"chr6A",30100001,1.23383566512699,1
"7838",301,"chr6B",30100001,0.173871576789152,1
"7839",301,"chr7A",30100001,0.411150247417097,1
"7840",301,"chr7B",30100001,0.290942333014605,1
"7841",302,"chr1A",30200001,0.313861088203503,1
"7842",302,"chr1B",30200001,0.367487711416899,1
"7843",302,"chr1D",30200001,0.512469076853643,1
"7844",302,"chr2A",30200001,0.339150825852257,1
"7845",302,"chr2B",30200001,0.349738758759753,1
"7846",302,"chr2D",30200001,0.148601002942159,1
"7847",302,"chr3A",30200001,0.590727460691089,1
"7848",302,"chr3B",30200001,1.37039073254594,1
"7849",302,"chr4A",30200001,0.0948016156361844,1
"7850",302,"chr4B",30200001,0.425543153697073,1
"7851",302,"chr5A",30200001,0.155824010909935,1
"7852",302,"chr5B",30200001,0.533947281245118,1
"7853",302,"chr6A",30200001,1.2698247543234,1
"7854",302,"chr6B",30200001,0.173876085539228,1
"7855",302,"chr7A",30200001,0.396633328113091,1
"7856",302,"chr7B",30200001,0.290934783823899,1
"7857",303,"chr1A",30300001,0.313861277846875,1
"7858",303,"chr1B",30300001,0.367487712854797,1
"7859",303,"chr1D",30300001,0.512450429797661,1
"7860",303,"chr2A",30300001,0.605529313334481,1
"7861",303,"chr2B",30300001,0.349738787854314,1
"7862",303,"chr2D",30300001,0.148601207739032,1
"7863",303,"chr3A",30300001,0.590727460691018,1
"7864",303,"chr3B",30300001,1.37038115892317,1
"7865",303,"chr4A",30300001,0.0930083991624651,1
"7866",303,"chr4B",30300001,0.412661689421333,1
"7867",303,"chr5A",30300001,0.1558288081176,1
"7868",303,"chr5B",30300001,0.537164435925653,1
"7869",303,"chr6A",30300001,1.15588289111335,1
"7870",303,"chr6B",30300001,0.173880592365053,1
"7871",303,"chr7A",30300001,0.396676173414621,1
"7872",303,"chr7B",30300001,0.29092723456857,1
"7873",304,"chr1A",30400001,0.218331080018069,1
"7874",304,"chr1B",30400001,0.367487714294135,1
"7875",304,"chr1D",30400001,0.512431781929745,1
"7876",304,"chr2A",30400001,0.605561777670656,1
"7877",304,"chr2B",30400001,0.349738816985483,1
"7878",304,"chr2D",30400001,0.148601412737958,1
"7879",304,"chr3A",30400001,0.590727346252536,1
"7880",304,"chr3B",30400001,1.37037158705704,1
"7881",304,"chr4A",30400001,0.13547816369301,1
"7882",304,"chr4B",30400001,0.400044622908919,1
"7883",304,"chr5A",30400001,0.155833606489433,1
"7884",304,"chr5B",30400001,0.537164437943824,1
"7885",304,"chr6A",30400001,1.15586740996802,1
"7886",304,"chr6B",30400001,0.173885097264471,1
"7887",304,"chr7A",30400001,0.396676173478778,1
"7888",304,"chr7B",30400001,0.290919685253028,1
"7889",305,"chr1A",30500001,0.1620483390394,1
"7890",305,"chr1B",30500001,0.367487715734919,1
"7891",305,"chr1D",30500001,0.512413133261914,1
"7892",305,"chr2A",30500001,0.605594248878264,1
"7893",305,"chr2B",30500001,0.349738846153297,1
"7894",305,"chr2D",30500001,0.148601617939139,1
"7895",305,"chr3A",30500001,0.590727231839475,1
"7896",305,"chr3B",30500001,1.28429934590264,1
"7897",305,"chr4A",30500001,0.0768800639908858,1
"7898",305,"chr4B",30500001,0.391000343857813,1
"7899",305,"chr5A",30500001,0.155838132603364,1
"7900",305,"chr5B",30500001,0.591944670613669,1
"7901",305,"chr6A",30500001,1.15585191496931,1
"7902",305,"chr6B",30500001,0.173889600234922,1
"7903",305,"chr7A",30500001,0.452996752838034,1
"7904",305,"chr7B",30500001,0.290912125652896,1
"7905",306,"chr1A",30600001,0.131152235759077,1
"7906",306,"chr1B",30600001,0.367487717177154,1
"7907",306,"chr1D",30600001,0.512394483806192,1
"7908",306,"chr2A",30600001,0.605626726940186,1
"7909",306,"chr2B",30600001,0.336594843766784,1
"7910",306,"chr2D",30600001,0.148601823342769,1
"7911",306,"chr3A",30600001,0.507641782959839,1
"7912",306,"chr3B",30600001,1.28815216371025,1
"7913",306,"chr4A",30600001,0.0738195281597317,1
"7914",306,"chr4B",30600001,0.405435513897022,1
"7915",306,"chr5A",30600001,0.155842933450586,1
"7916",306,"chr5B",30600001,0.666275517890753,1
"7917",306,"chr6A",30600001,1.15583640610651,1
"7918",306,"chr6B",30600001,0.173894101274352,1
"7919",306,"chr7A",30600001,0.531571765511431,1
"7920",306,"chr7B",30600001,0.290904565997731,1
"7921",307,"chr1A",30700001,0.133663570786522,1
"7922",307,"chr1B",30700001,0.367487718620834,1
"7923",307,"chr1D",30700001,0.35423048434979,1
"7924",307,"chr2A",30700001,0.605659211839679,1
"7925",307,"chr2B",30700001,0.564483125044801,1
"7926",307,"chr2D",30700001,0.0927002917216721,1
"7927",307,"chr3A",30700001,0.566238126863701,1
"7928",307,"chr3B",30700001,1.28810251673583,1
"7929",307,"chr4A",30700001,0.0732502880589846,1
"7930",307,"chr4B",30700001,0.387622559767318,1
"7931",307,"chr5A",30700001,0.155847758915452,1
"7932",307,"chr5B",30700001,0.666275512388433,1
"7933",307,"chr6A",30700001,1.15582088336892,1
"7934",307,"chr6B",30700001,0.1738986003803,1
"7935",307,"chr7A",30700001,0.440685032832331,1
"7936",307,"chr7B",30700001,0.290897006291943,1
"7937",308,"chr1A",30800001,0.136872477357923,1
"7938",308,"chr1B",30800001,0.367487710149268,1
"7939",308,"chr1D",30800001,0.330663580552052,1
"7940",308,"chr2A",30800001,0.605691703559372,1
"7941",308,"chr2B",30800001,0.564483073089679,1
"7942",308,"chr2D",30800001,0.162940062659398,1
"7943",308,"chr3A",30800001,0.796871931352612,1
"7944",308,"chr3B",30800001,1.2880528653039,1
"7945",308,"chr4A",30800001,0.0944307393662311,1
"7946",308,"chr4B",30800001,0.337210028940784,1
"7947",308,"chr5A",30800001,0.15585125141409,1
"7948",308,"chr5B",30800001,0.666275512388524,1
"7949",308,"chr6A",30800001,1.15580534674585,1
"7950",308,"chr6B",30800001,0.173903097550335,1
"7951",308,"chr7A",30800001,0.522716875165603,1
"7952",308,"chr7B",30800001,0.290889456783466,1
"7953",309,"chr1A",30900001,0.0985294732574276,1
"7954",309,"chr1B",30900001,0.36748770166923,1
"7955",309,"chr1D",30900001,0.381420899530128,1
"7956",309,"chr2A",30900001,0.605724202082197,1
"7957",309,"chr2B",30900001,0.564483022946184,1
"7958",309,"chr2D",30900001,0.162953650579752,1
"7959",309,"chr3A",30900001,0.575477953958607,1
"7960",309,"chr3B",30900001,1.28800320944747,1
"7961",309,"chr4A",30900001,0.0875755637376278,1
"7962",309,"chr4B",30900001,0.357886872955537,1
"7963",309,"chr5A",30900001,0.155854745080414,1
"7964",309,"chr5B",30900001,0.629457515673136,1
"7965",309,"chr6A",30900001,1.15578979622657,1
"7966",309,"chr6B",30900001,0.173907592782378,1
"7967",309,"chr7A",30900001,0.551378445918424,1
"7968",309,"chr7B",30900001,0.290881896994567,1
"7969",31,"chr1A",3100001,0.635534730132935,1
"7970",31,"chr1B",3100001,0.0502739236795372,1
"7971",31,"chr1D",3100001,0.276330087951329,1
"7972",31,"chr2A",3100001,0.426697724926401,1
"7973",31,"chr2B",3100001,0.380930522026936,1
"7974",31,"chr2D",3100001,0.249836759721163,1
"7975",31,"chr3A",3100001,0.0877248993392141,1
"7976",31,"chr3B",3100001,0.0520021429344328,1
"7977",31,"chr3D",3100001,0.456799365617517,1
"7978",31,"chr4A",3100001,0.701260968533319,1
"7979",31,"chr4B",3100001,0.765692685831328,1
"7980",31,"chr4D",3100001,1.2909936208112,1
"7981",31,"chr5A",3100001,0.114858411247426,1
"7982",31,"chr5B",3100001,0.369184741580277,1
"7983",31,"chr5D",3100001,0.381052082647967,1
"7984",31,"chr6A",3100001,0.00304188267828539,1
"7985",31,"chr6B",3100001,0.0898828030090272,1
"7986",31,"chr6D",3100001,0.270924476396581,1
"7987",31,"chr7A",3100001,0.600769239221934,1
"7988",31,"chr7B",3100001,0.269384574670465,1
"7989",31,"chr7D",3100001,0.164365927267187,1
"7990",310,"chr1A",31000001,0.0985157955849672,1
"7991",310,"chr1B",31000001,0.367487693180715,1
"7992",310,"chr1D",31000001,0.381420899474457,1
"7993",310,"chr2A",31000001,0.605756707391003,1
"7994",310,"chr2B",31000001,0.564482977250609,1
"7995",310,"chr2D",31000001,0.162967235608597,1
"7996",310,"chr3A",31000001,0.575471876716564,1
"7997",310,"chr3B",31000001,1.28795423442101,1
"7998",310,"chr4A",31000001,0.120745355843015,1
"7999",310,"chr4B",31000001,0.389981999462912,1
"8000",310,"chr5A",31000001,0.155858239913165,1
"8001",310,"chr5B",31000001,0.662103603980662,1
"8002",310,"chr6A",31000001,1.15577423180039,1
"8003",310,"chr6B",31000001,0.173912086074,1
"8004",310,"chr7A",31000001,0.655824926091352,1
"8005",310,"chr7B",31000001,0.290874337168264,1
"8006",311,"chr1A",31100001,0.0709405784790335,1
"8007",311,"chr1B",31100001,0.367487684683713,1
"8008",311,"chr1D",31100001,0.381420899418824,1
"8009",311,"chr2A",31100001,0.605788820423873,1
"8010",311,"chr2B",31100001,0.506893663917377,1
"8011",311,"chr2D",31100001,0.162980817738091,1
"8012",311,"chr3A",31100001,0.479373331512845,1
"8013",311,"chr3B",31100001,1.28790525416505,1
"8014",311,"chr4A",31100001,0.0677461081869564,1
"8015",311,"chr4B",31100001,0.623706129797837,1
"8016",311,"chr5A",31100001,0.155861735911087,1
"8017",311,"chr5B",31100001,0.682371336748992,1
"8018",311,"chr6A",31100001,1.15575865345657,1
"8019",311,"chr6B",31100001,0.173916577422855,1
"8020",311,"chr7A",31100001,0.414602179986622,1
"8021",311,"chr7B",31100001,0.29086677730896,1
"8022",312,"chr1A",31200001,0.0444596906374889,1
"8023",312,"chr1B",31200001,0.36748767617822,1
"8024",312,"chr1D",31200001,0.381420899363252,1
"8025",312,"chr2A",31200001,0.605820940490269,1
"8026",312,"chr2B",31200001,0.41519356452689,1
"8027",312,"chr2D",31200001,0.162994396960389,1
"8028",312,"chr3A",31200001,0.550722038698586,1
"8029",312,"chr3B",31200001,1.28785626871133,1
"8030",312,"chr4A",31200001,0.102113089163452,1
"8031",312,"chr4B",31200001,0.394356446399858,1
"8032",312,"chr5A",31200001,0.155865233072912,1
"8033",312,"chr5B",31200001,0.703022576053685,1
"8034",312,"chr6A",31200001,1.1557430611844,1
"8035",312,"chr6B",31200001,0.173921066826759,1
"8036",312,"chr7A",31200001,0.541072465086898,1
"8037",312,"chr7B",31200001,0.16988824550308,1
"8038",313,"chr1A",31300001,0.0621096515431699,1
"8039",313,"chr1B",31300001,0.367487667664217,1
"8040",313,"chr1D",31300001,0.381420899307756,1
"8041",313,"chr2A",31300001,0.605853067572708,1
"8042",313,"chr2B",31300001,0.415193844813297,1
"8043",313,"chr2D",31300001,0.163007973267672,1
"8044",313,"chr3A",31300001,0.532589422421337,1
"8045",313,"chr3B",31300001,1.28780727809157,1
"8046",313,"chr4A",31300001,0.090202556773452,1
"8047",313,"chr4B",31300001,0.443519078287109,1
"8048",313,"chr5A",31300001,0.15586873139738,1
"8049",313,"chr5B",31300001,0.715021163340626,1
"8050",313,"chr6A",31300001,1.15572745497315,1
"8051",313,"chr6B",31300001,0.173925554283351,1
"8052",313,"chr7A",31300001,0.402120429737864,1
"8053",313,"chr7B",31300001,0.262722652408313,1
"8054",314,"chr1A",31400001,0.168251550620912,1
"8055",314,"chr1B",31400001,0.367487659141706,1
"8056",314,"chr1D",31400001,0.316271210796614,1
"8057",314,"chr2A",31400001,0.60588520165341,1
"8058",314,"chr2B",31400001,0.415193728500489,1
"8059",314,"chr2D",31400001,0.163021546652103,1
"8060",314,"chr3A",31400001,0.471257845656971,1
"8061",314,"chr3B",31400001,1.21545075200646,1
"8062",314,"chr4A",31400001,0.13761098582574,1
"8063",314,"chr4B",31400001,0.407143771928515,1
"8064",314,"chr5A",31400001,0.155872230883225,1
"8065",314,"chr5B",31400001,0.71502116334082,1
"8066",314,"chr6A",31400001,1.15571183481209,1
"8067",314,"chr6B",31400001,0.173930039790358,1
"8068",314,"chr7A",31400001,0.40212026341621,1
"8069",314,"chr7B",31400001,0.182425179980755,1
"8070",315,"chr1A",31500001,0.168251557352436,1
"8071",315,"chr1B",31500001,0.367487650610675,1
"8072",315,"chr1D",31500001,0.272962884853054,1
"8073",315,"chr2A",31500001,0.605917342715035,1
"8074",315,"chr2B",31500001,0.415193728500459,1
"8075",315,"chr2D",31500001,0.163021588579712,1
"8076",315,"chr3A",31500001,0.345291422410639,1
"8077",315,"chr3B",31500001,1.17131183669833,1
"8078",315,"chr4A",31500001,0.213941434875553,1
"8079",315,"chr4B",31500001,0.41543925043855,1
"8080",315,"chr5A",31500001,0.155874905168345,1
"8081",315,"chr5B",31500001,0.715021163341084,1
"8082",315,"chr6A",31500001,1.15569620069047,1
"8083",315,"chr6B",31500001,0.173934523345652,1
"8084",315,"chr7A",31500001,0.33982393818841,1
"8085",315,"chr7B",31500001,0.14583915813529,1
"8086",316,"chr1A",31600001,0.168251564081985,1
"8087",316,"chr1B",31600001,0.367487642071112,1
"8088",316,"chr1D",31600001,0.295264648277384,1
"8089",316,"chr2A",31600001,0.605949490740068,1
"8090",316,"chr2B",31600001,0.397965772902832,1
"8091",316,"chr2D",31600001,0.16303531696679,1
"8092",316,"chr3A",31600001,0.345291378222477,1
"8093",316,"chr3B",31600001,1.17124297254338,1
"8094",316,"chr4A",31600001,0.139871851128951,1
"8095",316,"chr4B",31600001,0.253183667624109,1
"8096",316,"chr5A",31600001,0.155878407239211,1
"8097",316,"chr5B",31600001,0.715021163341279,1
"8098",316,"chr6A",31600001,1.15568055259757,1
"8099",316,"chr6B",31600001,0.173939004946633,1
"8100",316,"chr7A",31600001,0.249343986834734,1
"8101",316,"chr7B",31600001,0.145841156139319,1
"8102",317,"chr1A",31700001,0.168251553250674,1
"8103",317,"chr1B",31700001,0.367487633523015,1
